waktu,sensor_id,lokasi,ch4,h2s,suhu,kelembaban
2026-06-10 08:10:00,GS001,Area Dasar Tambang,1.021,6.293,33.828,66.482
2026-06-10 08:15:00,GS001,Area Dasar Tambang,0.783,5.405,33.423,71.03
2026-06-10 08:20:00,GS001,Area Dasar Tambang,0.252,1.965,32.436,71.071
2026-06-10 08:25:00,GS001,Area Dasar Tambang,0.554,2.911,32.404,72.169
2026-06-10 08:30:00,GS001,Area Dasar Tambang,0.816,3.906,32.833,73.857
2026-06-10 08:35:00,GS001,Area Dasar Tambang,0.842,6.034,32.147,79.09
2026-06-10 08:40:00,GS001,Area Dasar Tambang,1.075,7.338,34.496,79.458
2026-06-10 08:45:00,GS001,Area Dasar Tambang,1.004,7.081,28.505,72.971
2026-06-10 08:50:00,GS001,Area Dasar Tambang,0.941,5.902,32.601,75.095
2026-06-10 08:55:00,GS001,Area Dasar Tambang,0.809,4.961,31.202,73.2
2026-06-10 09:00:00,GS001,Area Dasar Tambang,0.692,3.981,31.931,79.666
2026-06-10 09:05:00,GS001,Area Dasar Tambang,0.667,3.4,30.936,80.639
2026-06-10 09:10:00,GS001,Area Dasar Tambang,0.802,5.584,34.785,72.889
2026-06-10 09:15:00,GS001,Area Dasar Tambang,1.075,6.901,30.035,70.76
2026-06-10 09:20:00,GS001,Area Dasar Tambang,1.167,9.249,31.286,70.537
2026-06-10 09:25:00,GS001,Area Dasar Tambang,1.513,12.088,31.638,75.416
2026-06-10 09:30:00,GS001,Area Dasar Tambang,1.529,13.585,30.35,75.909
2026-06-10 09:35:00,GS001,Area Dasar Tambang,1.77,14.986,32.4,73.488
2026-06-10 09:40:00,GS001,Area Dasar Tambang,2.272,17.812,32.847,77.729
2026-06-10 09:45:00,GS001,Area Dasar Tambang,1.709,13.349,31.367,80.212
2026-06-10 09:50:00,GS001,Area Dasar Tambang,1.62,13.244,29.881,85.979
2026-06-10 09:55:00,GS001,Area Dasar Tambang,1.252,10.686,30.289,78.15
2026-06-10 10:00:00,GS001,Area Dasar Tambang,1.143,7.825,33.178,73.625
2026-06-10 10:05:00,GS001,Area Dasar Tambang,0.984,6.141,29.768,80.43
2026-06-10 10:10:00,GS001,Area Dasar Tambang,0.822,3.737,31.504,70.37
2026-06-10 10:15:00,GS001,Area Dasar Tambang,0.635,3.024,28.806,84.846
2026-06-10 10:20:00,GS001,Area Dasar Tambang,0.468,2.132,31.206,79.901
2026-06-10 10:25:00,GS001,Area Dasar Tambang,0.715,4.149,33.102,82.501
2026-06-10 10:30:00,GS001,Area Dasar Tambang,0.998,7.176,30.59,76.942
2026-06-10 10:35:00,GS001,Area Dasar Tambang,1.28,10.432,33.939,69.172
2026-06-10 10:40:00,GS001,Area Dasar Tambang,1.519,13.465,35.426,78.741
2026-06-10 10:45:00,GS001,Area Dasar Tambang,1.871,15.368,34.568,70.85
2026-06-10 10:50:00,GS001,Area Dasar Tambang,2.331,20.008,32.765,73.504
2026-06-10 10:55:00,GS001,Area Dasar Tambang,2.581,24.998,34.127,70.95
2026-06-10 11:00:00,GS001,Area Dasar Tambang,2.153,19.792,33.579,73.437
2026-06-10 11:05:00,GS001,Area Dasar Tambang,1.787,14.576,29.502,80.139
2026-06-10 11:10:00,GS001,Area Dasar Tambang,1.406,10.185,31.092,67.579
2026-06-10 11:15:00,GS001,Area Dasar Tambang,0.946,7.14,32.86,77.149
2026-06-10 11:20:00,GS001,Area Dasar Tambang,0.798,4.339,30.122,77.793
2026-06-10 11:25:00,GS001,Area Dasar Tambang,0.303,2.018,30.47,84.471
2026-06-10 11:30:00,GS001,Area Dasar Tambang,0.514,3.243,31.985,76.729
2026-06-10 11:35:00,GS001,Area Dasar Tambang,0.758,3.829,29.196,77.267
2026-06-10 11:40:00,GS001,Area Dasar Tambang,1.041,6.076,33.288,77.496
2026-06-10 11:45:00,GS001,Area Dasar Tambang,1.048,7.818,35.265,72.488
2026-06-10 11:50:00,GS001,Area Dasar Tambang,0.993,6.749,28.998,76.355
2026-06-10 11:55:00,GS001,Area Dasar Tambang,0.866,5.934,31.116,77.085
2026-06-10 12:00:00,GS001,Area Dasar Tambang,0.755,5.131,31.004,75.948
2026-06-10 12:05:00,GS001,Area Dasar Tambang,0.684,4.119,32.717,78.653
2026-06-10 12:10:00,GS001,Area Dasar Tambang,0.548,2.881,31.034,70.549
2026-06-10 12:15:00,GS001,Area Dasar Tambang,0.826,5.635,32.456,79.136
2026-06-10 12:20:00,GS001,Area Dasar Tambang,0.959,6.842,33.718,76.856
2026-06-10 12:25:00,GS001,Area Dasar Tambang,1.251,9.553,36.656,74.439
2026-06-10 12:30:00,GS001,Area Dasar Tambang,1.438,10.756,32.464,77.721
2026-06-10 12:35:00,GS001,Area Dasar Tambang,1.721,12.694,34.192,75.574
2026-06-10 12:40:00,GS001,Area Dasar Tambang,1.672,15.694,34.056,70.445
2026-06-10 12:45:00,GS001,Area Dasar Tambang,1.894,18.242,29.053,70.349
2026-06-10 12:50:00,GS001,Area Dasar Tambang,1.873,14.515,31.594,77.038
2026-06-10 12:55:00,GS001,Area Dasar Tambang,1.454,13.245,31.77,73.085
2026-06-10 13:00:00,GS001,Area Dasar Tambang,0.44,2.144,30.854,77.181
2026-06-10 13:05:00,GS001,Area Dasar Tambang,0.556,3.177,30.45,73.904
2026-06-10 13:10:00,GS001,Area Dasar Tambang,0.753,3.753,29.212,76.482
2026-06-10 13:15:00,GS001,Area Dasar Tambang,0.904,5.746,31.679,76.81
2026-06-10 13:20:00,GS001,Area Dasar Tambang,1.079,8.651,32.143,78.385
2026-06-10 13:25:00,GS001,Area Dasar Tambang,0.942,6.59,32.08,80.565
2026-06-10 13:30:00,GS001,Area Dasar Tambang,0.86,6.034,29.849,73.815
2026-06-10 13:35:00,GS001,Area Dasar Tambang,0.808,4.901,29.665,71.963
2026-06-10 13:40:00,GS001,Area Dasar Tambang,0.625,4.076,31.946,78.825
2026-06-10 13:45:00,GS001,Area Dasar Tambang,0.564,3.121,31.979,77.022
2026-06-10 13:50:00,GS001,Area Dasar Tambang,0.794,4.87,31.541,80.916
2026-06-10 13:55:00,GS001,Area Dasar Tambang,1.046,6.928,32.179,71.696
2026-06-10 14:00:00,GS001,Area Dasar Tambang,1.235,8.701,32.678,82.788
2026-06-10 14:05:00,GS001,Area Dasar Tambang,1.368,12.286,32.628,71.781
2026-06-10 14:10:00,GS001,Area Dasar Tambang,1.549,14.23,32.835,71.347
2026-06-10 14:15:00,GS001,Area Dasar Tambang,1.785,15.258,32.489,72.996
2026-06-10 14:20:00,GS001,Area Dasar Tambang,2.142,17.188,33.646,70.793
2026-06-10 14:25:00,GS001,Area Dasar Tambang,1.666,14.6,30.506,65.185
2026-06-10 14:30:00,GS001,Area Dasar Tambang,1.513,11.934,30.458,68.005
2026-06-10 14:35:00,GS001,Area Dasar Tambang,1.4,10.185,32.025,80.498
2026-06-10 14:40:00,GS001,Area Dasar Tambang,1.145,8.566,30.299,71.348
2026-06-10 14:45:00,GS001,Area Dasar Tambang,0.925,6.099,33.075,71.042
2026-06-10 14:50:00,GS001,Area Dasar Tambang,0.728,4.158,32.472,75.747
2026-06-10 14:55:00,GS001,Area Dasar Tambang,0.621,2.907,30.736,73.788
2026-06-10 15:00:00,GS001,Area Dasar Tambang,0.47,1.981,30.391,75.633
2026-06-10 15:05:00,GS001,Area Dasar Tambang,0.648,4.314,30.575,78.016
2026-06-10 15:10:00,GS001,Area Dasar Tambang,0.93,7.38,31.711,74.651
2026-06-10 15:15:00,GS001,Area Dasar Tambang,1.277,10.348,28.132,72.527
2026-06-10 15:20:00,GS001,Area Dasar Tambang,1.592,12.932,35.537,73.001
2026-06-10 15:25:00,GS001,Area Dasar Tambang,1.975,17.159,33.577,71.032
2026-06-10 15:30:00,GS001,Area Dasar Tambang,2.087,20.596,35.171,73.572
2026-06-10 15:35:00,GS001,Area Dasar Tambang,2.623,26.488,34.519,67.874
2026-06-10 15:40:00,GS001,Area Dasar Tambang,2.104,18.987,32.672,76.336
2026-06-10 15:45:00,GS001,Area Dasar Tambang,1.795,14.187,32.143,73.466
2026-06-10 15:50:00,GS001,Area Dasar Tambang,1.412,9.357,31.631,70.35
2026-06-10 15:55:00,GS001,Area Dasar Tambang,0.984,6.777,33.087,78.07
2026-06-10 16:00:00,GS001,Area Dasar Tambang,0.822,4.746,31.376,71.905
2026-06-10 16:05:00,GS001,Area Dasar Tambang,0.372,2.14,32.795,79.062
2026-06-10 16:10:00,GS001,Area Dasar Tambang,0.575,2.891,30.75,80.161
2026-06-10 16:15:00,GS001,Area Dasar Tambang,0.717,3.985,30.684,77.645
2026-06-10 16:20:00,GS001,Area Dasar Tambang,0.842,5.393,31.192,67.611
2026-06-10 16:25:00,GS001,Area Dasar Tambang,1.007,8.088,30.658,73.995
2026-06-10 16:30:00,GS001,Area Dasar Tambang,0.935,6.975,29.503,77.707
2026-06-10 16:35:00,GS001,Area Dasar Tambang,0.93,5.483,30.927,80.11
2026-06-10 16:40:00,GS001,Area Dasar Tambang,0.825,5.184,27.211,72.222
2026-06-10 16:45:00,GS001,Area Dasar Tambang,0.683,4.151,30.24,83.334
2026-06-10 16:50:00,GS001,Area Dasar Tambang,0.546,2.977,28.753,72.251
2026-06-10 16:55:00,GS001,Area Dasar Tambang,0.758,5.334,28.568,69.782
2026-06-10 17:00:00,GS001,Area Dasar Tambang,0.991,6.666,31.999,71.105
2026-06-10 17:05:00,GS001,Area Dasar Tambang,1.205,10.237,34.146,76.226
2026-06-10 17:10:00,GS001,Area Dasar Tambang,1.309,10.509,30.392,70.178
2026-06-10 17:15:00,GS001,Area Dasar Tambang,1.665,12.321,32.592,67.142
2026-06-10 17:20:00,GS001,Area Dasar Tambang,1.799,15.782,33.428,73.078
2026-06-10 17:25:00,GS001,Area Dasar Tambang,1.971,18.081,30.79,72.042
2026-06-10 17:30:00,GS001,Area Dasar Tambang,1.507,14.258,32.089,69.845
2026-06-10 17:35:00,GS001,Area Dasar Tambang,1.637,13.749,31.733,72.463
2026-06-10 17:40:00,GS001,Area Dasar Tambang,1.294,10.337,32.734,75.545
2026-06-10 17:45:00,GS001,Area Dasar Tambang,1.15,7.634,32.018,75.184
2026-06-10 17:50:00,GS001,Area Dasar Tambang,0.825,5.866,30.448,76.228
2026-06-10 17:55:00,GS001,Area Dasar Tambang,0.632,3.826,30.021,75.113
2026-06-10 18:00:00,GS001,Area Dasar Tambang,0.562,3.08,31.434,79.348
2026-06-10 18:05:00,GS001,Area Dasar Tambang,0.441,1.98,29.431,86.722
2026-06-10 18:10:00,GS001,Area Dasar Tambang,0.671,3.88,30.796,83.141
2026-06-10 18:15:00,GS001,Area Dasar Tambang,0.893,7.197,31.516,71.893
2026-06-10 18:20:00,GS001,Area Dasar Tambang,1.32,9.507,29.448,77.249
2026-06-10 18:25:00,GS001,Area Dasar Tambang,1.752,14.172,34.285,70.287
2026-06-10 18:30:00,GS001,Area Dasar Tambang,1.954,14.966,32.726,72.521
2026-06-10 18:35:00,GS001,Area Dasar Tambang,2.157,19.093,31.429,69.783
2026-06-10 18:40:00,GS001,Area Dasar Tambang,2.464,22.557,34.326,57.931
2026-06-10 18:45:00,GS001,Area Dasar Tambang,2.197,17.172,36.288,71.015
2026-06-10 18:50:00,GS001,Area Dasar Tambang,1.805,12.853,35.597,77.567
2026-06-10 18:55:00,GS001,Area Dasar Tambang,1.421,11.156,31.197,78.922
2026-06-10 19:00:00,GS001,Area Dasar Tambang,1.017,7.397,33.375,71.245
2026-06-10 19:05:00,GS001,Area Dasar Tambang,0.749,4.558,32.758,76.547
2026-06-10 19:10:00,GS001,Area Dasar Tambang,0.324,1.875,31.307,76.71
2026-06-10 19:15:00,GS001,Area Dasar Tambang,0.557,3.537,32.108,77.05
2026-06-10 19:20:00,GS001,Area Dasar Tambang,0.678,3.658,31.042,73.81
2026-06-10 19:25:00,GS001,Area Dasar Tambang,0.817,6.415,32.329,74.048
2026-06-10 19:30:00,GS001,Area Dasar Tambang,1.1,7.443,34.27,76.482
2026-06-10 19:35:00,GS001,Area Dasar Tambang,1.088,6.635,32.478,73.428
2026-06-10 19:40:00,GS001,Area Dasar Tambang,0.814,5.848,30.105,68.209
2026-06-10 19:45:00,GS001,Area Dasar Tambang,0.769,4.759,30.427,68.819
2026-06-10 19:50:00,GS001,Area Dasar Tambang,0.722,4.133,30.186,78.868
2026-06-10 19:55:00,GS001,Area Dasar Tambang,0.679,3.038,31.089,74.672
2026-06-10 20:00:00,GS001,Area Dasar Tambang,0.827,5.522,30.038,71.583
2026-06-10 20:05:00,GS001,Area Dasar Tambang,1.028,7.539,34.094,79.637
2026-06-10 20:10:00,GS001,Area Dasar Tambang,1.311,9.288,31.228,81.338
2026-06-10 20:15:00,GS001,Area Dasar Tambang,1.341,10.243,31.459,75.98
2026-06-10 20:20:00,GS001,Area Dasar Tambang,1.58,13.532,32.975,72.177
2026-06-10 20:25:00,GS001,Area Dasar Tambang,1.765,14.608,31.587,68.432
2026-06-10 20:30:00,GS001,Area Dasar Tambang,2.113,18.097,32.337,64.991
2026-06-10 20:35:00,GS001,Area Dasar Tambang,1.733,13.962,31.746,71.363
2026-06-10 20:40:00,GS001,Area Dasar Tambang,1.518,12.247,30.747,69.718
2026-06-10 20:45:00,GS001,Area Dasar Tambang,1.296,10.498,34.88,72.648
2026-06-10 20:50:00,GS001,Area Dasar Tambang,1.104,8.045,30.746,76.562
2026-06-10 20:55:00,GS001,Area Dasar Tambang,0.932,6.19,30.595,75.817
2026-06-10 21:00:00,GS001,Area Dasar Tambang,0.724,4.014,31.288,79.344
2026-06-10 21:05:00,GS001,Area Dasar Tambang,0.696,3.081,34.695,82.488
2026-06-10 21:10:00,GS001,Area Dasar Tambang,0.521,1.837,29.565,80.869
2026-06-10 21:15:00,GS001,Area Dasar Tambang,0.709,3.984,30.998,77.79
2026-06-10 21:20:00,GS001,Area Dasar Tambang,1.008,6.312,31.24,72.087
2026-06-10 21:25:00,GS001,Area Dasar Tambang,1.263,9.799,33.205,71.856
2026-06-10 21:30:00,GS001,Area Dasar Tambang,1.637,13.187,33.887,76.635
2026-06-10 21:35:00,GS001,Area Dasar Tambang,1.911,17.219,34.641,72.894
2026-06-10 21:40:00,GS001,Area Dasar Tambang,2.232,18.572,30.871,70.058
2026-06-10 21:45:00,GS001,Area Dasar Tambang,2.437,23.329,33.361,75.486
2026-06-10 21:50:00,GS001,Area Dasar Tambang,2.141,20.144,34.611,67.097
2026-06-10 21:55:00,GS001,Area Dasar Tambang,2.116,14.752,30.63,71.885
2026-06-10 22:00:00,GS001,Area Dasar Tambang,1.241,9.285,31.989,76.618
2026-06-10 22:05:00,GS001,Area Dasar Tambang,1.097,7.643,34.453,72.267
2026-06-10 22:10:00,GS001,Area Dasar Tambang,0.807,5.312,31.616,69.755
2026-06-10 22:15:00,GS001,Area Dasar Tambang,0.399,1.808,30.878,77.637
2026-06-10 22:20:00,GS001,Area Dasar Tambang,0.484,3.02,31.059,72.563
2026-06-10 22:25:00,GS001,Area Dasar Tambang,0.81,3.895,29.874,82.604
2026-06-10 22:30:00,GS001,Area Dasar Tambang,0.963,5.96,33.39,75.329
2026-06-10 22:35:00,GS001,Area Dasar Tambang,1.153,9.013,29.679,72.045
2026-06-10 22:40:00,GS001,Area Dasar Tambang,1.003,7.001,31.477,66.654
2026-06-10 22:45:00,GS001,Area Dasar Tambang,0.802,6.03,30.143,71.791
2026-06-10 22:50:00,GS001,Area Dasar Tambang,0.669,5.254,31.93,78.726
2026-06-10 22:55:00,GS001,Area Dasar Tambang,0.799,3.711,30.552,72.35
2026-06-10 23:00:00,GS001,Area Dasar Tambang,0.519,3.155,30.246,76.755
2026-06-10 23:05:00,GS001,Area Dasar Tambang,0.739,4.98,31.029,72.298
2026-06-10 23:10:00,GS001,Area Dasar Tambang,1.041,6.9,29.757,79.927
2026-06-10 23:15:00,GS001,Area Dasar Tambang,1.229,8.668,28.39,72.506
2026-06-10 23:20:00,GS001,Area Dasar Tambang,1.403,11.056,31.387,77.49
2026-06-10 23:25:00,GS001,Area Dasar Tambang,1.6,11.42,32.507,64.877
2026-06-10 23:30:00,GS001,Area Dasar Tambang,1.97,14.876,32.746,70.27
2026-06-10 23:35:00,GS001,Area Dasar Tambang,1.782,16.95,34.878,66.927
2026-06-10 23:40:00,GS001,Area Dasar Tambang,1.625,14.761,33.047,70.746
2026-06-10 23:45:00,GS001,Area Dasar Tambang,1.42,11.845,32.675,65.891
2026-06-10 23:50:00,GS001,Area Dasar Tambang,1.244,10.073,30.767,65.63
2026-06-10 23:55:00,GS001,Area Dasar Tambang,0.969,8.45,30.89,68.938
2026-06-11 00:00:00,GS001,Area Dasar Tambang,0.965,5.925,32.014,80.667
2026-06-11 00:05:00,GS001,Area Dasar Tambang,0.705,4.288,31.755,83.959
2026-06-11 00:10:00,GS001,Area Dasar Tambang,0.633,2.836,31.124,80.826
2026-06-11 00:15:00,GS001,Area Dasar Tambang,0.609,2.048,33.815,76.553
2026-06-11 00:20:00,GS001,Area Dasar Tambang,0.756,3.914,31.509,74.478
2026-06-11 00:25:00,GS001,Area Dasar Tambang,0.952,7.127,28.788,77.839
2026-06-11 00:30:00,GS001,Area Dasar Tambang,1.296,9.599,35.675,74.251
2026-06-11 00:35:00,GS001,Area Dasar Tambang,1.642,12.656,32.686,77.446
2026-06-11 00:40:00,GS001,Area Dasar Tambang,1.883,16.439,32.404,73.447
2026-06-11 00:45:00,GS001,Area Dasar Tambang,2.162,20.145,35.536,69.955
2026-06-11 00:50:00,GS001,Area Dasar Tambang,2.484,26.538,34.958,70.675
2026-06-11 00:55:00,GS001,Area Dasar Tambang,1.851,18.072,29.299,78.567
2026-06-11 01:00:00,GS001,Area Dasar Tambang,1.757,13.252,31.497,67.702
2026-06-11 01:05:00,GS001,Area Dasar Tambang,1.382,10.351,28.115,78.933
2026-06-11 01:10:00,GS001,Area Dasar Tambang,1.158,7.052,32.538,79.096
2026-06-11 01:15:00,GS001,Area Dasar Tambang,0.88,4.836,27.041,81.804
2026-06-11 01:20:00,GS001,Area Dasar Tambang,0.47,1.934,30.798,77.727
2026-06-11 01:25:00,GS001,Area Dasar Tambang,0.59,2.832,31.362,77.479
2026-06-11 01:30:00,GS001,Area Dasar Tambang,0.693,4.156,27.593,66.474
2026-06-11 01:35:00,GS001,Area Dasar Tambang,0.879,6.116,34.015,86.048
2026-06-11 01:40:00,GS001,Area Dasar Tambang,1.156,7.936,32.04,78.097
2026-06-11 01:45:00,GS001,Area Dasar Tambang,1.1,7.296,31.508,70.495
2026-06-11 01:50:00,GS001,Area Dasar Tambang,0.879,6.176,29.519,77.277
2026-06-11 01:55:00,GS001,Area Dasar Tambang,0.787,5.125,30.527,70.836
2026-06-11 02:00:00,GS001,Area Dasar Tambang,0.679,3.921,31.184,74.398
2026-06-11 02:05:00,GS001,Area Dasar Tambang,0.577,2.9,29.321,71.292
2026-06-11 02:10:00,GS001,Area Dasar Tambang,0.87,4.859,28.616,81.654
2026-06-11 02:15:00,GS001,Area Dasar Tambang,1.002,6.778,26.905,81.157
2026-06-11 02:20:00,GS001,Area Dasar Tambang,1.204,8.501,29.67,70.764
2026-06-11 02:25:00,GS001,Area Dasar Tambang,1.347,10.905,31.028,76.978
2026-06-11 02:30:00,GS001,Area Dasar Tambang,1.511,13.614,31.108,69.794
2026-06-11 02:35:00,GS001,Area Dasar Tambang,1.617,13.785,32.125,73.658
2026-06-11 02:40:00,GS001,Area Dasar Tambang,1.806,17.7,31.59,69.047
2026-06-11 02:45:00,GS001,Area Dasar Tambang,1.457,13.025,34.216,75.194
2026-06-11 02:50:00,GS001,Area Dasar Tambang,1.405,11.585,32.562,68.268
2026-06-11 02:55:00,GS001,Area Dasar Tambang,1.238,9.669,33.916,73.513
2026-06-11 03:00:00,GS001,Area Dasar Tambang,1.123,8.916,34.441,76.694
2026-06-11 03:05:00,GS001,Area Dasar Tambang,0.853,6.273,27.055,79.603
2026-06-11 03:10:00,GS001,Area Dasar Tambang,0.685,3.606,31.229,75.839
2026-06-11 03:15:00,GS001,Area Dasar Tambang,0.583,2.888,33.338,76.629
2026-06-11 03:20:00,GS001,Area Dasar Tambang,0.527,2.036,30.249,83.871
2026-06-11 03:25:00,GS001,Area Dasar Tambang,0.725,4.467,32.267,75.186
2026-06-11 03:30:00,GS001,Area Dasar Tambang,0.985,7.424,32.595,78.629
2026-06-11 03:35:00,GS001,Area Dasar Tambang,1.366,8.762,30.578,73.509
2026-06-11 03:40:00,GS001,Area Dasar Tambang,1.667,13.543,28.627,74.455
2026-06-11 03:45:00,GS001,Area Dasar Tambang,1.776,14.695,33.597,72.099
2026-06-11 03:50:00,GS001,Area Dasar Tambang,2.194,18.784,33.07,72.675
2026-06-11 03:55:00,GS001,Area Dasar Tambang,2.484,23.924,31.709,72.708
2026-06-11 04:00:00,GS001,Area Dasar Tambang,2.079,18.259,30.682,75.098
2026-06-11 04:05:00,GS001,Area Dasar Tambang,1.61,14.764,35.03,70.894
2026-06-11 04:10:00,GS001,Area Dasar Tambang,1.504,9.465,33.189,73.319
2026-06-11 04:15:00,GS001,Area Dasar Tambang,0.979,6.981,29.915,77.309
2026-06-11 04:20:00,GS001,Area Dasar Tambang,0.881,5.028,33.765,72.752
2026-06-11 04:25:00,GS001,Area Dasar Tambang,0.413,1.852,31.622,91.573
2026-06-11 04:30:00,GS001,Area Dasar Tambang,0.506,2.673,29.1,75.628
2026-06-11 04:35:00,GS001,Area Dasar Tambang,0.689,4.163,31.905,75.484
2026-06-11 04:40:00,GS001,Area Dasar Tambang,0.915,6.383,33.203,75.157
2026-06-11 04:45:00,GS001,Area Dasar Tambang,1.126,8.599,32.345,84.827
2026-06-11 04:50:00,GS001,Area Dasar Tambang,0.938,7.181,30.84,74.833
2026-06-11 04:55:00,GS001,Area Dasar Tambang,0.942,6.428,30.977,68.925
2026-06-11 05:00:00,GS001,Area Dasar Tambang,0.816,5.51,31.207,70.893
2026-06-11 05:05:00,GS001,Area Dasar Tambang,0.778,4.153,32.004,77.768
2026-06-11 05:10:00,GS001,Area Dasar Tambang,0.644,2.929,32.414,76.214
2026-06-11 05:15:00,GS001,Area Dasar Tambang,0.778,5.138,30.195,81.757
2026-06-11 05:20:00,GS001,Area Dasar Tambang,0.963,6.761,33.096,79.487
2026-06-11 05:25:00,GS001,Area Dasar Tambang,1.2,9.297,32.319,71.594
2026-06-11 05:30:00,GS001,Area Dasar Tambang,1.492,11.764,32.798,82.559
2026-06-11 05:35:00,GS001,Area Dasar Tambang,1.524,13.088,29.905,75.488
2026-06-11 05:40:00,GS001,Area Dasar Tambang,1.7,13.166,32.481,72.766
2026-06-11 05:45:00,GS001,Area Dasar Tambang,1.769,18.436,34.535,72.187
2026-06-11 05:50:00,GS001,Area Dasar Tambang,1.556,13.45,34.477,78.339
2026-06-11 05:55:00,GS001,Area Dasar Tambang,1.599,11.83,31.646,71.785
2026-06-11 06:00:00,GS001,Area Dasar Tambang,1.224,10.102,36.176,77.052
2026-06-11 06:05:00,GS001,Area Dasar Tambang,1.225,7.909,33.061,82.341
2026-06-11 06:10:00,GS001,Area Dasar Tambang,0.869,5.884,31.864,83.039
2026-06-11 06:15:00,GS001,Area Dasar Tambang,0.705,4.073,31.922,78.923
2026-06-11 06:20:00,GS001,Area Dasar Tambang,0.634,3.22,31.851,80.891
2026-06-11 06:25:00,GS001,Area Dasar Tambang,0.545,2.141,29.303,84.729
2026-06-11 06:30:00,GS001,Area Dasar Tambang,0.648,4.21,30.621,73.7
2026-06-11 06:35:00,GS001,Area Dasar Tambang,1.056,7.018,28.642,79.891
2026-06-11 06:40:00,GS001,Area Dasar Tambang,1.232,10.466,30.638,77.396
2026-06-11 06:45:00,GS001,Area Dasar Tambang,1.691,12.317,31.063,72.77
2026-06-11 06:50:00,GS001,Area Dasar Tambang,2.053,14.881,31.293,73.278
2026-06-11 06:55:00,GS001,Area Dasar Tambang,2.217,20.503,31.874,74.166
2026-06-11 07:00:00,GS001,Area Dasar Tambang,2.528,26.126,34.473,72.309
2026-06-11 07:05:00,GS001,Area Dasar Tambang,1.993,16.461,36.516,68.228
2026-06-11 07:10:00,GS001,Area Dasar Tambang,1.635,13.302,31.975,78.122
2026-06-11 07:15:00,GS001,Area Dasar Tambang,1.295,9.308,32.262,71.13
2026-06-11 07:20:00,GS001,Area Dasar Tambang,0.923,6.801,33.151,77.5
2026-06-11 07:25:00,GS001,Area Dasar Tambang,0.774,5.191,35.114,73.291
2026-06-11 07:30:00,GS001,Area Dasar Tambang,0.371,1.974,29.836,74.855
2026-06-11 07:35:00,GS001,Area Dasar Tambang,0.582,3.245,30.77,73.888
2026-06-11 07:40:00,GS001,Area Dasar Tambang,0.774,4.291,30.824,72.951
2026-06-11 07:45:00,GS001,Area Dasar Tambang,1.0,6.246,31.792,69.036
2026-06-11 07:50:00,GS001,Area Dasar Tambang,1.081,8.369,29.598,77.866
2026-06-11 07:55:00,GS001,Area Dasar Tambang,0.859,6.436,32.164,70.816
2026-06-11 08:00:00,GS001,Area Dasar Tambang,0.868,5.833,28.43,77.26
2026-06-11 08:05:00,GS001,Area Dasar Tambang,0.788,4.573,32.204,82.233
2026-06-11 08:10:00,GS001,Area Dasar Tambang,0.673,4.097,30.948,75.917
2026-06-11 08:15:00,GS001,Area Dasar Tambang,0.665,3.151,30.09,80.878
2026-06-11 08:20:00,GS001,Area Dasar Tambang,0.822,5.082,33.153,71.804
2026-06-11 08:25:00,GS001,Area Dasar Tambang,0.922,7.231,30.9,68.898
2026-06-11 08:30:00,GS001,Area Dasar Tambang,1.345,8.699,30.412,70.262
2026-06-11 08:35:00,GS001,Area Dasar Tambang,1.418,10.561,33.551,72.292
2026-06-11 08:40:00,GS001,Area Dasar Tambang,1.518,14.296,32.789,71.057
2026-06-11 08:45:00,GS001,Area Dasar Tambang,1.86,13.858,33.173,75.691
2026-06-11 08:50:00,GS001,Area Dasar Tambang,2.001,17.335,33.964,63.347
2026-06-11 08:55:00,GS001,Area Dasar Tambang,1.748,14.33,32.113,73.535
2026-06-11 09:00:00,GS001,Area Dasar Tambang,1.585,11.021,29.618,74.824
2026-06-11 09:05:00,GS001,Area Dasar Tambang,1.273,9.631,34.51,70.375
2026-06-11 09:10:00,GS001,Area Dasar Tambang,1.052,9.064,27.687,75.277
2026-06-11 09:15:00,GS001,Area Dasar Tambang,0.801,5.975,29.581,77.959
2026-06-11 09:20:00,GS001,Area Dasar Tambang,0.773,4.003,29.323,68.305
2026-06-11 09:25:00,GS001,Area Dasar Tambang,0.679,2.915,28.807,72.561
2026-06-11 09:30:00,GS001,Area Dasar Tambang,0.433,2.104,35.011,81.198
2026-06-11 09:35:00,GS001,Area Dasar Tambang,0.685,3.769,29.48,72.676
2026-06-11 09:40:00,GS001,Area Dasar Tambang,1.048,7.167,32.768,75.581
2026-06-11 09:45:00,GS001,Area Dasar Tambang,1.291,10.655,32.813,75.329
2026-06-11 09:50:00,GS001,Area Dasar Tambang,1.599,13.491,36.04,68.561
2026-06-11 09:55:00,GS001,Area Dasar Tambang,1.825,16.121,33.377,79.956
2026-06-11 10:00:00,GS001,Area Dasar Tambang,2.042,18.647,32.819,74.86
2026-06-11 10:05:00,GS001,Area Dasar Tambang,2.429,23.669,32.304,80.645
2026-06-11 10:10:00,GS001,Area Dasar Tambang,2.172,17.949,36.381,70.486
2026-06-11 10:15:00,GS001,Area Dasar Tambang,1.91,14.656,33.951,82.905
2026-06-11 10:20:00,GS001,Area Dasar Tambang,1.31,9.406,33.203,69.089
2026-06-11 10:25:00,GS001,Area Dasar Tambang,1.047,6.982,32.216,74.385
2026-06-11 10:30:00,GS001,Area Dasar Tambang,0.85,5.122,31.2,77.985
